Date,temp,rain,inflation,Friday,Saturday,Sunday,Thursday,Tuesday,Wednesday,1D,Main,Sub,Energy Required (MU)
2015-12-06,27.0,0.0,0.056,0,0,1,0,0,0,0,0,0,113.826
2015-12-07,27.0,0.0,0.056,0,0,0,0,0,0,0,0,0,119.149
2015-12-08,26.0,0.0,0.056,0,0,0,0,1,0,0,0,0,120.418
2015-12-09,26.0,0.0,0.056,0,0,0,0,0,1,0,0,0,121.379
2015-12-10,26.0,0.0,0.056,0,0,0,1,0,0,0,0,0,122.33
2015-12-11,27.0,0.0,0.056,1,0,0,0,0,0,0,0,0,123.879
2015-12-12,28.0,0.0,0.056,0,1,0,0,0,0,0,0,0,123.443
2015-12-13,27.0,0.0,0.056,0,0,1,0,0,0,0,0,0,122.515
2015-12-14,27.0,0.0,0.056,0,0,0,0,0,0,0,0,0,128.948
2015-12-15,26.0,0.0,0.056,0,0,0,0,1,0,0,0,0,135.726
2015-12-16,27.0,0.0,0.056,0,0,0,0,0,1,0,0,0,134.117
2015-12-17,27.0,0.0,0.056,0,0,0,1,0,0,0,0,0,130.559
2015-12-18,25.0,0.0,0.056,1,0,0,0,0,0,0,0,0,131.319
2015-12-19,25.0,0.0,0.056,0,1,0,0,0,0,0,0,0,132.244
2015-12-20,25.0,0.0,0.056,0,0,1,0,0,0,0,0,0,131.131
2015-12-21,27.0,0.0,0.056,0,0,0,0,0,0,0,0,0,130.083
2015-12-22,28.0,0.0,0.056,0,0,0,0,1,0,0,0,0,132.552
2015-12-23,27.0,0.0,0.056,0,0,0,0,0,1,0,0,0,135.132
2015-12-24,28.0,0.0,0.056,0,0,0,1,0,0,0,0,1,135.545
2015-12-25,27.0,0.2,0.056,1,0,0,0,0,0,0,0,1,132.079
2015-12-26,24.0,0.0,0.056,0,1,0,0,0,0,0,0,0,129.637
2015-12-27,25.0,0.0,0.056,0,0,1,0,0,0,0,0,0,122.888
2015-12-28,26.0,0.0,0.056,0,0,0,0,0,0,0,0,0,126.667
2015-12-29,25.0,0.0,0.056,0,0,0,0,1,0,0,0,0,129.613
2015-12-30,27.0,0.0,0.056,0,0,0,0,0,1,0,0,0,131.113
2015-12-31,27.0,0.0,0.056,0,0,0,1,0,0,0,0,0,135.176
2016-01-01,27.0,0.0,0.057,1,0,0,0,0,0,0,0,0,132.151
2016-01-02,27.0,0.0,0.057,0,1,0,0,0,0,0,0,0,129.398
2016-01-03,27.0,0.0,0.057,0,0,1,0,0,0,0,0,0,128.672
2016-01-04,26.0,0.1,0.057,0,0,0,0,0,0,0,0,0,129.309
2016-01-05,27.0,0.0,0.057,0,0,0,0,1,0,0,0,0,140.611
2016-01-06,27.0,0.0,0.057,0,0,0,0,0,1,0,0,0,136.571
2016-01-07,26.0,0.0,0.057,0,0,0,1,0,0,0,0,0,135.24
2016-01-08,26.0,0.0,0.057,1,0,0,0,0,0,0,0,0,136.239
2016-01-09,27.0,0.0,0.057,0,1,0,0,0,0,0,0,0,138.155
2016-01-10,26.0,0.0,0.057,0,0,1,0,0,0,0,0,0,127.466
2016-01-11,27.0,0.0,0.057,0,0,0,0,0,0,0,0,0,134.782
2016-01-12,27.0,0.0,0.057,0,0,0,0,1,0,0,0,0,135.946
2016-01-13,26.0,0.0,0.057,0,0,0,0,0,1,0,0,0,136.332
2016-01-14,26.0,0.0,0.057,0,0,0,1,0,0,0,1,0,131.787
2016-01-15,26.0,0.0,0.057,1,0,0,0,0,0,0,1,0,124.183
2016-01-16,26.0,0.0,0.057,0,1,0,0,0,0,0,0,1,120.477
2016-01-17,26.0,0.0,0.057,0,0,1,0,0,0,0,0,0,120.311
2016-01-18,26.0,0.0,0.057,0,0,0,0,0,0,0,0,0,126.592
2016-01-19,27.0,0.3,0.057,0,0,0,0,1,0,0,0,0,127.068
2016-01-20,23.0,0.2,0.057,0,0,0,0,0,1,0,0,0,126.851
2016-01-21,26.0,1.3,0.057,0,0,0,1,0,0,0,0,0,132.507
2016-01-22,25.0,1.5,0.057,1,0,0,0,0,0,0,0,0,125.821
2016-01-23,26.0,0.0,0.057,0,1,0,0,0,0,0,0,0,127.297
2016-01-24,26.0,0.1,0.057,0,0,1,0,0,0,0,0,0,119.911
2016-01-25,26.0,0.1,0.057,0,0,0,0,0,0,0,0,0,130.998
2016-01-26,27.0,0.1,0.057,0,0,0,0,1,0,1,0,0,131.219
2016-01-27,27.0,0.0,0.057,0,0,0,0,0,1,0,0,0,133.984
2016-01-28,28.0,0.0,0.057,0,0,0,1,0,0,0,0,0,139.446
2016-01-29,28.0,0.0,0.057,1,0,0,0,0,0,0,0,0,143.139
2016-01-30,29.0,0.0,0.057,0,1,0,0,0,0,0,0,0,140.629
2016-01-31,30.0,0.0,0.057,0,0,1,0,0,0,0,0,0,134.04
2016-02-01,29.0,0.0,0.053,0,0,0,0,0,0,0,0,0,137.351
2016-02-02,29.0,0.0,0.053,0,0,0,0,1,0,0,0,0,141.51
2016-02-03,28.0,0.0,0.053,0,0,0,0,0,1,0,0,0,143.015
2016-02-04,29.0,0.0,0.053,0,0,0,1,0,0,0,0,0,143.508
2016-02-05,28.0,0.0,0.053,1,0,0,0,0,0,0,0,0,136.858
2016-02-06,28.0,0.0,0.053,0,1,0,0,0,0,0,0,0,137.666
2016-02-07,28.0,0.0,0.053,0,0,1,0,0,0,0,0,0,135.27
2016-02-08,29.0,0.0,0.053,0,0,0,0,0,0,0,0,0,147.155
2016-02-09,29.0,0.0,0.053,0,0,0,0,1,0,0,0,0,144.964
2016-02-10,29.0,0.0,0.053,0,0,0,0,0,1,0,0,0,149.452
2016-02-11,29.0,0.0,0.053,0,0,0,1,0,0,0,0,0,147.76
2016-02-12,29.0,0.0,0.053,1,0,0,0,0,0,0,0,0,149.036
2016-02-13,29.0,0.0,0.053,0,1,0,0,0,0,0,0,0,145.678
2016-02-14,29.0,0.0,0.053,0,0,1,0,0,0,0,0,0,140.861
2016-02-15,29.0,0.0,0.053,0,0,0,0,0,0,0,0,0,145.714
2016-02-16,29.0,0.0,0.053,0,0,0,0,1,0,0,0,0,143.648
2016-02-17,28.0,0.0,0.053,0,0,0,0,0,1,0,0,0,147.748
2016-02-18,29.0,0.0,0.053,0,0,0,1,0,0,0,0,0,148.575
2016-02-19,29.0,0.0,0.053,1,0,0,0,0,0,0,0,0,146.155
2016-02-20,31.0,0.0,0.053,0,1,0,0,0,0,0,0,0,147.772
2016-02-21,31.0,0.0,0.053,0,0,1,0,0,0,0,0,0,140.06
2016-02-22,31.0,0.0,0.053,0,0,0,0,0,0,0,0,0,148.895
2016-02-23,30.0,0.0,0.053,0,0,0,0,1,0,0,0,0,153.142
2016-02-24,29.0,0.0,0.053,0,0,0,0,0,1,0,0,0,154.555
2016-02-25,30.0,0.0,0.053,0,0,0,1,0,0,0,0,0,152.733
2016-02-26,29.0,0.1,0.053,1,0,0,0,0,0,0,0,0,154.529
2016-02-27,30.0,0.0,0.053,0,1,0,0,0,0,0,0,0,152.877
2016-02-28,30.0,0.0,0.053,0,0,1,0,0,0,0,0,0,148.929
2016-02-29,30.0,0.0,0.053,0,0,0,0,0,0,0,0,0,149.066
2016-03-01,31.0,0.1,0.048,0,0,0,0,1,0,0,0,0,150.788
2016-03-02,31.0,0.0,0.048,0,0,0,0,0,1,0,0,0,151.573
2016-03-03,31.0,0.0,0.048,0,0,0,1,0,0,0,0,0,152.599
2016-03-04,31.0,0.0,0.048,1,0,0,0,0,0,0,0,0,152.161
2016-03-05,31.0,0.0,0.048,0,1,0,0,0,0,0,0,0,153.471
2016-03-06,30.0,0.0,0.048,0,0,1,0,0,0,0,0,0,153.527
2016-03-07,30.0,0.0,0.048,0,0,0,0,0,0,0,1,0,151.618
2016-03-08,30.0,0.0,0.048,0,0,0,0,1,0,0,0,0,151.381
2016-03-09,31.0,0.0,0.048,0,0,0,0,0,1,0,0,0,152.925
2016-03-10,31.0,0.0,0.048,0,0,0,1,0,0,0,0,0,154.246
2016-03-11,31.0,0.0,0.048,1,0,0,0,0,0,0,0,0,155.173
2016-03-12,31.0,0.0,0.048,0,1,0,0,0,0,0,0,0,153.846
2016-03-13,32.0,0.0,0.048,0,0,1,0,0,0,0,0,0,151.544
2016-03-14,32.0,0.0,0.048,0,0,0,0,0,0,0,0,0,151.494
2016-03-15,31.0,0.0,0.048,0,0,0,0,1,0,0,0,0,152.588
2016-03-16,32.0,0.6,0.048,0,0,0,0,0,1,0,0,0,155.754
2016-03-17,32.0,0.0,0.048,0,0,0,1,0,0,0,0,0,156.421
2016-03-18,32.0,0.0,0.048,1,0,0,0,0,0,0,0,0,156.98
2016-03-19,33.0,0.0,0.048,0,1,0,0,0,0,0,0,0,159.097
2016-03-20,35.0,0.0,0.048,0,0,1,0,0,0,0,0,0,156.826
2016-03-21,36.0,0.0,0.048,0,0,0,0,0,0,0,0,0,159.605
2016-03-22,36.0,0.0,0.048,0,0,0,0,1,0,0,0,0,160.494
2016-03-23,35.0,0.0,0.048,0,0,0,0,0,1,0,0,1,162.09
2016-03-24,33.0,0.0,0.048,0,0,0,1,0,0,0,0,0,160.444
2016-03-25,32.0,0.0,0.048,1,0,0,0,0,0,1,0,0,157.859
2016-03-26,32.0,0.0,0.048,0,1,0,0,0,0,0,0,0,156.477
2016-03-27,32.0,0.0,0.048,0,0,1,0,0,0,0,0,0,150.731
2016-03-28,31.0,0.0,0.048,0,0,0,0,0,0,0,0,0,151.781
2016-03-29,32.0,0.0,0.048,0,0,0,0,1,0,0,0,0,153.358
2016-03-30,32.0,0.0,0.048,0,0,0,0,0,1,0,0,0,154.165
2016-03-31,33.0,0.0,0.048,0,0,0,1,0,0,0,0,0,156.271
2016-04-01,33.0,0.0,0.055,1,0,0,0,0,0,0,0,0,153.277
2016-04-02,33.0,0.0,0.055,0,1,0,0,0,0,0,0,0,154.258
2016-04-03,33.0,0.0,0.055,0,0,1,0,0,0,0,0,0,152.332
2016-04-04,34.0,0.0,0.055,0,0,0,0,0,0,0,0,0,155.461
2016-04-05,34.0,0.0,0.055,0,0,0,0,1,0,1,0,0,156.285
2016-04-06,34.0,0.0,0.055,0,0,0,0,0,1,0,0,0,153.891
2016-04-07,34.0,0.0,0.055,0,0,0,1,0,0,0,0,0,155.65
2016-04-08,33.0,0.0,0.055,1,0,0,0,0,0,0,1,0,154.041
2016-04-09,33.0,0.0,0.055,0,1,0,0,0,0,0,0,0,151.188
2016-04-10,34.0,0.0,0.055,0,0,1,0,0,0,0,0,0,149.265
2016-04-11,34.0,0.0,0.055,0,0,0,0,0,0,0,0,0,155.945
2016-04-12,34.0,0.0,0.055,0,0,0,0,1,0,0,0,0,156.555
2016-04-13,34.0,0.0,0.055,0,0,0,0,0,1,0,0,0,158.692
2016-04-14,34.0,0.0,0.055,0,0,0,1,0,0,1,0,0,161.583
2016-04-15,34.0,0.0,0.055,1,0,0,0,0,0,0,1,0,160.934
2016-04-16,35.0,1.0,0.055,0,1,0,0,0,0,0,0,0,157.512
2016-04-17,35.0,0.2,0.055,0,0,1,0,0,0,0,0,0,152.216
2016-04-18,36.0,0.0,0.055,0,0,0,0,0,0,0,0,0,154.707
2016-04-19,36.0,0.0,0.055,0,0,0,0,1,0,0,0,0,156.67
2016-04-20,36.0,0.0,0.055,0,0,0,0,0,1,0,0,0,158.272
2016-04-21,37.0,0.0,0.055,0,0,0,1,0,0,0,0,0,157.434
2016-04-22,38.0,0.0,0.055,1,0,0,0,0,0,0,0,0,156.185
2016-04-23,40.0,0.0,0.055,0,1,0,0,0,0,0,0,0,159.057
2016-04-24,39.0,0.0,0.055,0,0,1,0,0,0,0,0,0,152.917
2016-04-25,37.0,0.0,0.055,0,0,0,0,0,0,0,0,0,155.528
2016-04-26,35.0,0.0,0.055,0,0,0,0,1,0,0,0,0,158.825
2016-04-27,34.0,0.0,0.055,0,0,0,0,0,1,0,0,0,158.73
2016-04-28,36.0,0.0,0.055,0,0,0,1,0,0,0,0,0,161.993
2016-04-29,37.0,0.0,0.055,1,0,0,0,0,0,0,0,0,158.97
2016-04-30,37.0,0.0,0.055,0,1,0,0,0,0,0,0,0,158.943
2016-05-01,37.0,0.0,0.058,0,0,1,0,0,0,0,0,0,152.957
2016-05-02,38.0,0.0,0.058,0,0,0,0,0,0,0,0,0,155.484
2016-05-03,36.0,0.0,0.058,0,0,0,0,1,0,0,0,0,155.198
2016-05-05,35.0,3.0,0.058,0,0,0,1,0,0,0,0,0,143.355
2016-05-06,35.0,0.0,0.058,1,0,0,0,0,0,0,0,0,130.693
2016-05-07,35.0,0.0,0.058,0,1,0,0,0,0,0,0,0,140.88
2016-05-09,35.0,0.0,0.058,0,0,0,0,0,0,0,0,0,146.465
2016-05-10,35.0,0.0,0.058,0,0,0,0,1,0,0,0,0,150.69
2016-05-11,35.0,0.0,0.058,0,0,0,0,0,1,0,0,0,151.306
2016-05-12,36.0,0.0,0.058,0,0,0,1,0,0,0,0,0,148.542
2016-05-15,34.0,0.0,0.058,0,0,1,0,0,0,0,0,0,150.442
2016-05-17,34.0,0.9,0.058,0,0,0,0,1,0,0,0,0,144.656
2016-05-18,28.0,48.1,0.058,0,0,0,0,0,1,0,0,0,119.903
2016-05-19,38.0,8.1,0.058,0,0,0,1,0,0,0,0,0,101.272
2016-05-21,37.0,1.8,0.058,0,1,0,0,0,0,0,0,0,126.839
2016-05-22,38.0,0.0,0.058,0,0,1,0,0,0,0,0,0,134.984
2016-05-25,40.0,0.2,0.058,0,0,0,0,0,1,0,0,0,153.63
2016-05-26,40.0,0.0,0.058,0,0,0,1,0,0,0,0,0,153.767
2016-05-27,36.0,0.0,0.058,1,0,0,0,0,0,0,0,0,151.796
2016-05-28,32.0,1.3,0.058,0,1,0,0,0,0,0,0,0,147.86
2016-05-29,36.0,12.0,0.058,0,0,1,0,0,0,0,0,0,132.934
2016-05-30,36.0,0.8,0.058,0,0,0,0,0,0,0,0,0,143.627
2016-06-01,39.0,2.1,0.058,0,0,0,0,0,1,0,0,0,148.154
2016-06-02,36.0,1.3,0.058,0,0,0,1,0,0,0,0,0,129.565
2016-06-03,37.0,0.9,0.058,1,0,0,0,0,0,0,0,0,137.426
2016-06-04,34.0,1.6,0.058,0,1,0,0,0,0,0,0,0,125.653
2016-06-05,35.0,0.9,0.058,0,0,1,0,0,0,0,0,0,127.356
2016-06-06,34.0,6.7,0.058,0,0,0,0,0,0,0,0,0,130.863
2016-06-07,32.0,1.5,0.058,0,0,0,0,1,0,0,0,0,127.699
2016-06-08,32.0,4.7,0.058,0,0,0,0,0,1,0,0,0,119.645
2016-06-10,35.0,0.0,0.058,1,0,0,0,0,0,0,0,0,131.684
2016-06-11,35.0,0.0,0.058,0,1,0,0,0,0,0,0,0,132.749
2016-06-12,36.0,0.1,0.058,0,0,1,0,0,0,0,0,0,136.818
2016-06-14,37.0,0.0,0.058,0,0,0,0,1,0,0,0,0,146.28
2016-06-15,37.0,0.0,0.058,0,0,0,0,0,1,0,0,0,147.751
2016-06-16,34.0,0.6,0.058,0,0,0,1,0,0,0,0,0,154.511
2016-06-17,37.0,0.5,0.058,1,0,0,0,0,0,0,0,0,148.595
2016-06-18,29.0,8.5,0.058,0,1,0,0,0,0,0,0,0,138.808
2016-06-19,32.0,0.3,0.058,0,0,1,0,0,0,0,0,0,132.848
2016-06-20,34.0,0.3,0.058,0,0,0,0,0,0,0,0,0,128.195
2016-06-21,34.0,0.0,0.058,0,0,0,0,1,0,0,0,0,131.233
2016-06-22,35.0,2.9,0.058,0,0,0,0,0,1,0,0,0,133.449
2016-06-23,34.0,1.4,0.058,0,0,0,1,0,0,0,0,0,134.653
2016-06-25,33.0,0.0,0.058,0,1,0,0,0,0,0,0,0,130.33
2016-06-26,30.0,0.7,0.058,0,0,1,0,0,0,0,0,0,124.118
2016-06-30,29.0,4.2,0.058,0,0,0,1,0,0,0,0,0,115.705
2016-07-01,29.0,1.6,0.061,1,0,0,0,0,0,0,0,0,121.444
2016-07-02,32.0,5.0,0.061,0,1,0,0,0,0,0,0,0,125.991
2016-07-03,32.0,0.8,0.061,0,0,1,0,0,0,0,0,0,128.815
2016-07-04,33.0,1.4,0.061,0,0,0,0,0,0,0,0,0,137.819
2016-07-05,32.0,0.0,0.061,0,0,0,0,1,0,0,0,0,138.138
2016-07-06,34.0,0.2,0.061,0,0,0,0,0,1,0,0,1,140.716
2016-07-07,34.0,0.0,0.061,0,0,0,1,0,0,0,0,0,139.583
2016-07-08,33.0,2.3,0.061,1,0,0,0,0,0,0,0,0,136.379
2016-07-09,33.0,0.5,0.061,0,1,0,0,0,0,0,0,0,131.531
2016-07-10,33.0,0.0,0.061,0,0,1,0,0,0,0,0,0,132.231
2016-07-11,31.0,0.1,0.061,0,0,0,0,0,0,0,0,0,134.668
2016-07-12,34.0,0.0,0.061,0,0,0,0,1,0,0,0,0,144.37
2016-07-13,35.0,0.0,0.061,0,0,0,0,0,1,0,0,0,150.125
2016-07-14,35.0,0.0,0.061,0,0,0,1,0,0,0,0,0,155.026
2016-07-15,35.0,0.0,0.061,1,0,0,0,0,0,0,0,0,157.913
2016-07-18,31.0,1.9,0.061,0,0,0,0,0,0,0,0,0,142.752
2016-07-19,32.0,2.8,0.061,0,0,0,0,1,0,0,0,0,138.449
2016-07-20,31.0,5.5,0.061,0,0,0,0,0,1,0,0,0,136.395
2016-07-21,32.0,2.3,0.061,0,0,0,1,0,0,0,0,0,137.895
2016-07-23,32.0,1.5,0.061,0,1,0,0,0,0,0,0,0,139.817
2016-07-24,32.0,1.4,0.061,0,0,1,0,0,0,0,0,0,134.061
2016-07-26,33.0,1.1,0.061,0,0,0,0,1,0,0,0,0,132.938
2016-07-27,33.0,0.8,0.061,0,0,0,0,0,1,0,0,0,129.318
2016-07-28,33.0,0.0,0.061,0,0,0,1,0,0,0,0,0,129.281
2016-07-29,33.0,3.9,0.061,1,0,0,0,0,0,0,0,0,129.309
2016-07-31,30.0,3.3,0.061,0,0,1,0,0,0,0,0,0,123.812
2016-08-02,29.0,0.0,0.05,0,0,0,0,1,0,0,0,0,124.048
2016-08-03,30.0,4.5,0.05,0,0,0,0,0,1,0,0,0,127.988
2016-08-04,29.0,0.2,0.05,0,0,0,1,0,0,0,0,0,130.603
2016-08-05,32.0,0.0,0.05,1,0,0,0,0,0,0,0,0,136.286
2016-08-06,33.0,0.0,0.05,0,1,0,0,0,0,0,0,0,141.457
2016-08-09,34.0,0.8,0.05,0,0,0,0,1,0,0,0,0,157.995
2016-08-10,33.0,0.0,0.05,0,0,0,0,0,1,0,0,0,160.522
2016-08-11,34.0,2.6,0.05,0,0,0,1,0,0,0,0,0,165.4
2016-08-13,34.0,3.1,0.05,0,1,0,0,0,0,0,0,0,166.285
2016-08-14,33.0,1.7,0.05,0,0,1,0,0,0,0,0,0,163.685
2016-08-15,33.0,0.0,0.05,0,0,0,0,0,0,1,0,0,161.569
2016-08-16,32.0,0.0,0.05,0,0,0,0,1,0,0,0,0,160.462
2016-08-17,32.0,0.0,0.05,0,0,0,0,0,1,0,0,0,162.007
2016-08-18,34.0,0.0,0.05,0,0,0,1,0,0,0,0,0,169.252
2016-08-19,34.0,0.2,0.05,1,0,0,0,0,0,0,0,0,175.844
2016-08-20,34.0,0.0,0.05,0,1,0,0,0,0,0,0,0,176.125
2016-08-21,34.0,0.0,0.05,0,0,1,0,0,0,0,0,0,174.114
2016-08-22,34.0,0.2,0.05,0,0,0,0,0,0,0,0,0,177.515
2016-08-23,34.0,0.3,0.05,0,0,0,0,1,0,0,0,0,178.146
2016-08-24,34.0,4.1,0.05,0,0,0,0,0,1,0,0,0,173.692
2016-08-25,33.0,2.6,0.05,0,0,0,1,0,0,0,1,0,167.457
2016-08-26,32.0,9.9,0.05,1,0,0,0,0,0,0,0,0,162.736
2016-08-27,33.0,0.0,0.05,0,1,0,0,0,0,0,0,0,155.478
2016-08-28,32.0,0.8,0.05,0,0,1,0,0,0,0,0,0,151.502
2016-08-29,32.0,10.1,0.05,0,0,0,0,0,0,0,0,0,168.689
2016-08-30,30.0,3.9,0.05,0,0,0,0,1,0,0,0,0,154.32
2016-08-31,32.0,11.1,0.05,0,0,0,0,0,1,0,0,0,149.632
2016-09-02,32.0,4.5,0.044,1,0,0,0,0,0,0,0,0,151.856
2016-09-03,31.0,3.7,0.044,0,1,0,0,0,0,0,0,0,152.132
2016-09-04,30.0,1.7,0.044,0,0,1,0,0,0,0,0,0,153.245
2016-09-05,31.0,0.8,0.044,0,0,0,0,0,0,0,1,0,151.527
2016-09-06,32.0,0.0,0.044,0,0,0,0,1,0,0,0,0,158.545
2016-09-07,31.0,0.0,0.044,0,0,0,0,0,1,0,0,0,159.692
2016-09-08,32.0,0.1,0.044,0,0,0,1,0,0,0,0,0,169.271
2016-09-09,31.0,2.6,0.044,1,0,0,0,0,0,0,0,0,171.676
2016-09-10,30.0,0.3,0.044,0,1,0,0,0,0,0,0,0,162.371
2016-09-11,30.0,1.2,0.044,0,0,1,0,0,0,0,0,0,150.219
2016-09-12,29.0,1.6,0.044,0,0,0,0,0,0,0,0,1,148.334
2016-09-13,28.0,1.7,0.044,0,0,0,0,1,0,0,0,0,144.144
2016-09-14,29.0,6.5,0.044,0,0,0,0,0,1,0,0,0,140.982
2016-09-16,30.0,2.2,0.044,1,0,0,0,0,0,0,0,0,140.609
2016-09-17,31.0,2.0,0.044,0,1,0,0,0,0,0,0,0,143.058
2016-09-18,31.0,1.6,0.044,0,0,1,0,0,0,0,0,0,146.619
2016-09-19,31.0,2.0,0.044,0,0,0,0,0,0,0,0,0,153.558
2016-09-20,30.0,1.4,0.044,0,0,0,0,1,0,0,0,0,151.933
2016-09-21,28.0,3.7,0.044,0,0,0,0,0,1,0,0,0,138.029
2016-09-22,27.0,3.6,0.044,0,0,0,1,0,0,0,0,0,131.21
2016-09-23,28.0,4.3,0.044,1,0,0,0,0,0,0,0,0,133.292
2016-09-24,29.0,14.2,0.044,0,1,0,0,0,0,0,0,0,134.701
2016-09-25,29.0,8.3,0.044,0,0,1,0,0,0,0,0,0,135.018
2016-09-26,29.0,8.1,0.044,0,0,0,0,0,0,0,0,0,137.748
2016-09-27,30.0,2.4,0.044,0,0,0,0,1,0,0,0,0,141.614
2016-09-28,30.0,4.1,0.044,0,0,0,0,0,1,0,0,0,142.826
2016-09-29,31.0,0.1,0.044,0,0,0,1,0,0,0,0,0,140.956
2016-09-30,31.0,1.9,0.044,1,0,0,0,0,0,0,0,0,143.804
2016-10-01,29.0,2.7,0.042,0,1,0,0,0,0,0,0,0,141.452
2016-10-02,30.0,0.1,0.042,0,0,1,0,0,0,1,0,0,138.705
2016-10-03,30.0,1.1,0.042,0,0,0,0,0,0,0,0,0,143.727
2016-10-04,30.0,0.7,0.042,0,0,0,0,1,0,0,0,0,148.492
2016-10-05,30.0,1.0,0.042,0,0,0,0,0,1,0,0,0,149.673
2016-10-06,30.0,1.2,0.042,0,0,0,1,0,0,0,0,0,155.224
2016-10-07,30.0,2.6,0.042,1,0,0,0,0,0,0,0,0,158.087
2016-10-08,29.0,0.2,0.042,0,1,0,0,0,0,0,0,0,153.884
2016-10-09,29.0,2.9,0.042,0,0,1,0,0,0,0,1,0,146.79
2016-10-10,30.0,3.3,0.042,0,0,0,0,0,0,0,0,0,145.694
2016-10-11,31.0,0.1,0.042,0,0,0,0,1,0,0,1,0,143.377
2016-10-12,31.0,0.0,0.042,0,0,0,0,0,1,0,0,1,150.465
2016-10-13,30.0,0.0,0.042,0,0,0,1,0,0,0,0,0,155.399
2016-10-14,29.0,0.0,0.042,1,0,0,0,0,0,0,0,0,157.924
2016-10-15,28.0,0.0,0.042,0,1,0,0,0,0,0,0,0,157.26
2016-10-16,28.0,0.0,0.042,0,0,1,0,0,0,0,0,0,157.545
2016-10-17,28.0,0.0,0.042,0,0,0,0,0,0,0,0,0,160.986
2016-10-18,30.0,0.0,0.042,0,0,0,0,1,0,0,0,0,163.008
2016-10-19,28.0,0.0,0.042,0,0,0,0,0,1,0,0,0,165.275
2016-10-20,27.0,0.0,0.042,0,0,0,1,0,0,0,0,0,163.486
2016-10-21,27.0,0.0,0.042,1,0,0,0,0,0,0,0,0,162.356
2016-10-22,27.0,0.0,0.042,0,1,0,0,0,0,0,0,0,162.963
2016-10-23,27.0,0.0,0.042,0,0,1,0,0,0,0,0,0,161.444
2016-10-24,28.0,0.0,0.042,0,0,0,0,0,0,0,0,0,162.803
2016-10-25,29.0,0.0,0.042,0,0,0,0,1,0,0,0,0,163.838
2016-10-26,28.0,0.0,0.042,0,0,0,0,0,1,0,0,0,162.795
2016-10-27,28.0,0.0,0.042,0,0,0,1,0,0,0,0,0,163.114
2016-10-28,27.0,2.8,0.042,1,0,0,0,0,0,0,0,0,163.033
2016-10-29,28.0,3.1,0.042,0,1,0,0,0,0,0,0,0,166.022
2016-10-30,28.0,1.1,0.042,0,0,1,0,0,0,0,1,0,156.328
2016-10-31,28.0,5.4,0.042,0,0,0,0,0,0,0,0,0,156.69
2016-11-01,28.0,0.2,0.036,0,0,0,0,1,0,0,0,0,159.381
2016-11-02,28.0,0.1,0.036,0,0,0,0,0,1,0,0,0,160.492
2016-11-03,29.0,0.0,0.036,0,0,0,1,0,0,0,0,0,157.057
2016-11-04,29.0,0.0,0.036,1,0,0,0,0,0,0,0,0,160.39
2016-11-05,29.0,0.1,0.036,0,1,0,0,0,0,0,0,0,163.733
2016-11-06,29.0,0.1,0.036,0,0,1,0,0,0,0,0,0,162.752
2016-11-07,27.0,0.0,0.036,0,0,0,0,0,0,0,0,0,157.064
2016-11-08,25.0,0.0,0.036,0,0,0,0,1,0,0,0,0,161.305
2016-11-09,25.0,0.0,0.036,0,0,0,0,0,1,0,0,0,158.737
2016-11-10,25.0,0.0,0.036,0,0,0,1,0,0,0,0,0,156.87
2016-11-11,25.0,0.0,0.036,1,0,0,0,0,0,0,0,0,152.623
2016-11-12,26.0,0.0,0.036,0,1,0,0,0,0,0,0,0,157.678
2016-11-13,27.0,0.1,0.036,0,0,1,0,0,0,0,0,0,155.091
2016-11-14,27.0,2.8,0.036,0,0,0,0,0,0,0,0,0,158.009
2016-11-15,27.0,2.7,0.036,0,0,0,0,1,0,0,0,0,160.781
2016-11-16,28.0,0.6,0.036,0,0,0,0,0,1,0,0,0,160.496
2016-11-17,27.0,0.2,0.036,0,0,0,1,0,0,0,0,0,157.272
2016-11-19,25.0,0.0,0.036,0,1,0,0,0,0,0,0,0,152.992
2016-11-20,25.0,0.0,0.036,0,0,1,0,0,0,0,0,0,150.747
2016-11-21,25.0,0.0,0.036,0,0,0,0,0,0,0,0,0,153.044
2016-11-22,25.0,0.0,0.036,0,0,0,0,1,0,0,0,0,152.812
2016-11-23,26.0,0.0,0.036,0,0,0,0,0,1,0,0,0,153.038
2016-11-24,25.0,0.0,0.036,0,0,0,1,0,0,0,0,0,152.1
2016-11-25,25.0,0.0,0.036,1,0,0,0,0,0,0,0,0,153.281
2016-11-26,25.0,0.0,0.036,0,1,0,0,0,0,0,0,0,151.727
2016-11-27,26.0,0.0,0.036,0,0,1,0,0,0,0,0,0,148.755
2016-11-28,25.0,0.0,0.036,0,0,0,0,0,0,0,0,0,151.709
2016-11-29,26.0,0.0,0.036,0,0,0,0,1,0,0,0,0,152.487
2016-11-30,25.0,0.0,0.036,0,0,0,0,0,1,0,0,0,151.033
2016-12-01,27.0,0.0,0.034,0,0,0,1,0,0,0,0,0,146.346
2016-12-02,27.0,1.1,0.034,1,0,0,0,0,0,0,0,0,139.994
2016-12-03,28.0,0.3,0.034,0,1,0,0,0,0,0,0,0,138.282
2016-12-04,28.0,0.3,0.034,0,0,1,0,0,0,0,0,0,136.441
2016-12-05,27.0,0.1,0.034,0,0,0,0,0,0,0,0,0,138.053
