Date,Energy Required (MU),temp,rain,inflation,day,Holiday
2020-12-06,145.897,29.48194091666954,3.976613008,0.046,Sunday,Work
2020-12-07,147.578,29.821562030223976,4.00934735,0.046,Monday,Work
2020-12-08,147.842,29.938978837525887,4.313995352,0.046,Tuesday,Work
2020-12-09,148.17,30.159375018636588,5.932572448,0.046,Wednesday,Work
2020-12-10,149.401,30.149910210578696,0.14270077,0.046,Thursday,Work
2020-12-11,152.503,29.965595787141226,0.0,0.046,Friday,Work
2020-12-12,151.495,29.74062090446231,0.0,0.046,Saturday,Work
2020-12-13,152.488,30.08479339047049,0.0,0.046,Sunday,Work
2020-12-14,156.129,29.933822329533,0.0,0.046,Monday,Work
2020-12-15,157.636,29.57034042558686,0.0,0.046,Tuesday,Work
2020-12-16,159.731,29.375455239867367,0.0,0.046,Wednesday,Work
2020-12-17,159.505,29.868440620043216,0.035125051,0.046,Thursday,Work
2020-12-18,163.197,29.76616890943597,0.083658598,0.046,Friday,Work
2020-12-19,162.111,29.153445779571207,0.039903772,0.046,Saturday,Work
2020-12-20,154.765,28.938582274120414,0.0147952,0.046,Sunday,Work
2020-12-21,158.524,28.749512050604324,0.0,0.046,Monday,Work
2020-12-22,161.476,28.60856663492424,0.0,0.046,Tuesday,Work
2020-12-23,163.689,28.70645708573841,0.0,0.046,Wednesday,Work
2020-12-24,164.706,28.636980192604703,0.0,0.046,Thursday,Work
2020-12-25,164.072,28.930486836549225,0.0,0.046,Friday,Christmas Day
2020-12-26,163.972,28.90756004532325,0.0,0.046,Saturday,Work
2020-12-27,162.212,29.05546981673225,0.0,0.046,Sunday,Work
2020-12-28,166.979,29.505650608078035,0.0,0.046,Monday,Work
2020-12-29,166.463,29.26126436447891,0.0,0.046,Tuesday,Work
2020-12-30,165.789,29.13044069143693,0.0,0.046,Wednesday,Work
2020-12-31,162.614,29.002064338095803,0.050708981,0.046,Thursday,Work
2021-01-01,157.856,28.68621145191165,0.0,0.041,Friday,Work
2021-01-02,163.034,28.266453054941195,0.0,0.041,Saturday,Work
2021-01-03,157.587,28.83129710639712,0.00582922,0.041,Sunday,Work
2021-01-04,163.545,29.28571851791923,0.0,0.041,Monday,Work
2021-01-05,166.158,28.9279565295169,0.629719741,0.041,Tuesday,Work
2021-01-06,164.308,28.55264543514064,4.474708993,0.041,Wednesday,Work
2021-01-07,156.495,29.24108036289269,7.177397926,0.041,Thursday,Work
2021-01-08,162.578,30.0505191683494,1.820494461,0.041,Friday,Work
2021-01-09,159.575,29.9531434116032,1.234191672,0.041,Saturday,Work
2021-01-10,162.897,30.733005709938386,0.0,0.041,Sunday,Work
2021-01-11,169.102,30.270147135755373,0.0,0.041,Monday,Work
2021-01-12,170.621,30.30970708627093,0.0,0.041,Tuesday,Work
2021-01-13,166.338,30.13773322467853,0.0,0.041,Wednesday,Work
2021-01-14,157.53,30.00643031842265,0.0,0.041,Thursday,Pongal
2021-01-15,157.945,30.25478996758389,0.0,0.041,Friday,Kanuma Panduga
2021-01-16,163.519,30.41719521825864,0.0,0.041,Saturday,Work
2021-01-17,167.971,29.98839580335231,0.0,0.041,Sunday,Work
2021-01-18,173.444,29.607802589874503,0.0,0.041,Monday,Work
2021-01-19,179.581,30.355846493998552,0.0,0.041,Tuesday,Work
2021-01-20,181.201,31.20630181576649,0.0,0.041,Wednesday,Work
2021-01-21,185.549,32.15090428190061,0.0,0.041,Thursday,Work
2021-01-22,184.781,31.216038535939614,0.0,0.041,Friday,Work
2021-01-23,183.929,31.09007037580589,0.0,0.041,Saturday,Work
2021-01-24,182.232,31.52254806000098,0.0,0.041,Sunday,Work
2021-01-25,183.754,31.60782792147155,0.0,0.041,Monday,Work
2021-01-26,183.19,31.494430730438733,0.0,0.041,Tuesday,Republic Day
2021-01-27,187.125,30.861409162167124,0.0,0.041,Wednesday,Work
2021-01-28,185.153,30.552823682221604,0.0,0.041,Thursday,Work
2021-01-29,185.861,30.898600853247228,0.059702014,0.041,Friday,Work
2021-01-30,188.043,30.99102376917692,0.346439639,0.041,Saturday,Work
2021-01-31,181.991,30.92316127675449,0.257553255,0.041,Sunday,Work
2021-02-01,184.067,30.426147364009537,0.561691414,0.05,Monday,Work
2021-02-02,183.701,30.394904639524743,0.0,0.05,Tuesday,Work
2021-02-03,183.476,30.65007453715308,0.098107676,0.05,Wednesday,Work
2021-02-04,185.265,30.570544511250034,0.003789182,0.05,Thursday,Good Friday
2021-02-05,187.494,30.9058096469808,0.0,0.05,Friday,Work
2021-02-06,187.101,31.142377471748603,0.0,0.05,Saturday,Work
2021-02-07,181.82,30.885167160984714,0.0,0.05,Sunday,Work
2021-02-08,187.493,30.3325401481992,0.0,0.05,Monday,Work
2021-02-09,187.722,30.601893329248792,0.0,0.05,Tuesday,Work
2021-02-10,190.476,31.11419303142433,0.0,0.05,Wednesday,Gandhi Jayanti
2021-02-11,188.877,30.854576602338696,0.0,0.05,Thursday,Work
2021-02-12,191.096,31.02435232105127,0.0,0.05,Friday,Work
2021-02-13,187.304,31.068430269129824,0.0,0.05,Saturday,Work
2021-02-14,186.718,31.724386182837307,0.0,0.05,Sunday,Work
2021-02-15,192.494,32.29057487858025,0.0,0.05,Monday,Work
2021-02-16,194.505,32.23455940611599,0.0,0.05,Tuesday,Work
2021-02-17,193.438,31.774262374583955,0.0,0.05,Wednesday,Work
2021-02-18,193.707,31.210486677887552,0.0,0.05,Thursday,Work
2021-02-19,191.388,29.42910287870288,0.167331754,0.05,Friday,Work
2021-02-20,176.973,29.07471688561009,4.893497759,0.05,Saturday,Work
2021-02-21,166.015,29.571361895054967,2.715004556,0.05,Sunday,Work
2021-02-22,175.986,31.973044033849035,1.512995674,0.05,Monday,Work
2021-02-23,185.855,32.56901168146481,0.0,0.05,Tuesday,Work
2021-02-24,191.864,33.17394869151722,0.0,0.05,Wednesday,Work
2021-02-25,196.695,33.84264179819792,0.0,0.05,Thursday,Work
2021-02-26,201.872,34.820772133227,0.0,0.05,Friday,Work
2021-02-27,206.092,34.75289985249871,0.0,0.05,Saturday,Work
2021-02-28,202.647,34.40647571637683,0.0,0.05,Sunday,Work
2021-03-01,205.061,34.224035824474925,0.0,0.055,Monday,Work
2021-03-02,207.874,34.34125937046452,0.0,0.055,Tuesday,Work
2021-03-03,204.618,34.87284230541505,0.0,0.055,Wednesday,Work
2021-03-04,204.637,34.24879020252257,0.0,0.055,Thursday,Work
2021-03-05,210.303,34.545679206487904,0.0,0.055,Friday,Work
2021-03-06,209.74,34.76992040293328,0.0,0.055,Saturday,Work
2021-03-07,208.365,34.402458825871335,0.0,0.055,Sunday,Work
2021-03-08,210.243,33.93722636587108,0.0,0.055,Monday,Work
2021-03-09,212.968,33.76667692508187,0.0,0.055,Tuesday,Work
2021-03-10,212.174,34.19990668829153,0.0,0.055,Wednesday,Work
2021-03-11,211.353,34.154077918905855,0.0,0.055,Thursday,Work
2021-03-12,206.803,34.3820907870434,0.0,0.055,Friday,Work
2021-03-13,205.298,34.55469882757372,0.0,0.055,Saturday,Work
2021-03-14,209.271,34.53193931189727,0.0,0.055,Sunday,Work
2021-03-15,213.016,34.777766513995644,0.0,0.055,Monday,Work
2021-03-16,217.741,34.6012460492295,0.0,0.055,Tuesday,Work
2021-03-17,216.073,34.84847489327855,0.0,0.055,Wednesday,Work
2021-03-18,214.938,34.562565748205984,0.0,0.055,Thursday,Work
2021-03-19,210.983,34.56348137406336,0.0,0.055,Friday,Work
2021-03-20,210.658,35.17359570613018,0.0,0.055,Saturday,Work
2021-03-21,209.745,35.575493093880475,0.030397533,0.055,Sunday,Work
2021-03-22,216.062,35.66877616058513,0.0,0.055,Monday,Work
2021-03-23,217.174,35.90693320600462,0.0,0.055,Tuesday,Work
2021-03-24,216.841,36.248082075045,0.0,0.055,Wednesday,Work
2021-03-25,218.398,36.09934657984448,0.0,0.055,Thursday,Work
2021-03-26,219.334,36.576824221996034,0.25839192,0.055,Friday,Work
2021-03-27,220.613,35.77456593688146,0.0,0.055,Saturday,Work
2021-03-28,218.63,35.77119465983045,0.149716072,0.055,Sunday,Work
2021-03-29,220.015,36.15079366786622,0.0,0.055,Monday,Holi
2021-03-30,221.152,37.58829720596306,0.0,0.055,Tuesday,Work
2021-03-31,225.504,39.09573330487266,0.0,0.055,Wednesday,Work
2021-04-01,226.218,38.950990318475085,0.0,0.042,Thursday,Work
2021-04-02,233.988,39.12057868218226,0.0,0.042,Friday,Work
2021-04-03,231.412,37.188613931358354,0.0,0.042,Saturday,Work
2021-04-04,221.249,36.947232280094944,1.628626139,0.042,Sunday,Work
2021-04-05,225.779,35.95017223881184,0.000603346,0.042,Monday,Work
2021-04-06,219.282,35.83811221981319,0.030397533,0.042,Tuesday,Work
2021-04-07,221.445,36.01487729307974,0.0,0.042,Wednesday,Work
2021-04-08,218.302,35.85784666794346,0.0,0.042,Thursday,Work
2021-04-09,217.787,35.4664946429013,0.3090596,0.042,Friday,Work
2021-04-10,213.011,35.25859186140844,0.0,0.042,Saturday,Work
2021-04-11,213.943,35.922032503409326,0.347976526,0.042,Sunday,Diwali
2021-04-12,216.227,36.16167991185261,0.0,0.042,Monday,Work
2021-04-13,210.795,36.154395052976994,0.906129532,0.042,Tuesday,Ugadi
2021-04-14,205.022,36.06393536127198,0.332042471,0.042,Wednesday,Dr Ambedkar Jayanti
2021-04-15,177.434,33.90476851247923,7.767817667,0.042,Thursday,Work
2021-04-16,196.256,35.78884019232433,0.028345371,0.042,Friday,Work
2021-04-17,202.729,36.39991025359848,0.030397533,0.042,Saturday,Work
2021-04-18,205.951,36.61233211012564,0.0,0.042,Sunday,Work
2021-04-19,209.751,37.19048014247883,0.483033571,0.042,Monday,Work
2021-04-20,207.714,36.69929036508322,1.639883749,0.042,Tuesday,Work
2021-04-21,208.239,36.61295751250121,1.675217399,0.042,Wednesday,Ram Navami
2021-04-22,204.91,36.513484075107925,0.586961745,0.042,Thursday,Work
2021-04-23,192.944,36.21974484171652,0.9499093,0.042,Friday,Work
2021-04-24,193.44,36.33897613771979,6.104160617,0.042,Saturday,Work
2021-04-25,195.736,37.03124277813648,0.2715679,0.042,Sunday,Work
2021-04-26,204.24,36.40670131377554,0.0,0.042,Monday,Work
2021-04-27,204.83,36.714268694774766,0.0,0.042,Tuesday,Work
2021-04-28,206.093,37.18648308665941,0.919601592,0.042,Wednesday,Work
2021-04-29,205.909,36.91294115710874,0.309025549,0.042,Thursday,Work
2021-04-30,202.832,36.37633385627746,0.41474918,0.042,Friday,Work
2021-05-01,195.006,35.95818071744687,0.277526281,0.063,Saturday,Work
2021-05-02,196.597,36.31310921067733,0.394815498,0.063,Sunday,Work
2021-05-03,201.195,36.19746964464505,0.340802293,0.063,Monday,Work
2021-05-04,202.855,36.58722987840376,0.49066103,0.063,Tuesday,Babu Jagjivan Ram Jayanti
2021-05-05,200.58,36.70362152470925,1.517080698,0.063,Wednesday,Work
2021-05-06,200.282,36.49768920286527,2.80778992,0.063,Thursday,Work
2021-05-07,202.051,36.590297690510496,0.112916573,0.063,Friday,Work
2021-05-08,201.488,36.85172701782413,1.059919707,0.063,Saturday,Work
2021-05-09,201.238,36.72854167341272,0.482831412,0.063,Sunday,Work
2021-05-10,207.206,37.17640663903702,0.200869472,0.063,Monday,Work
2021-05-11,195.417,37.68549309272671,0.46015442,0.063,Tuesday,Work
2021-05-12,178.838,36.69635884708271,13.72706976,0.063,Wednesday,Work
2021-05-13,188.203,36.846879824451534,0.068969249,0.063,Thursday,Idul Fitr
2021-05-14,187.737,36.98627188385627,1.577339016,0.063,Friday,Work
2021-05-15,186.801,36.13067145354144,1.530425535,0.063,Saturday,Work
2021-05-16,182.712,34.90852887840558,2.445603086,0.063,Sunday,Work
2021-05-17,189.108,36.42709110875183,4.230817232,0.063,Monday,Work
2021-05-18,193.168,36.9602326047987,0.947827241,0.063,Tuesday,Work
2021-05-19,196.338,37.00308012815571,0.422696519,0.063,Wednesday,Work
2021-05-20,184.817,36.69750526121993,4.578226964,0.063,Thursday,Work
2021-05-21,170.552,36.27980999759768,5.739770298,0.063,Friday,Work
2021-05-22,160.326,33.92590804058682,19.03279815,0.063,Saturday,Work
2021-05-23,161.008,35.31794877872869,4.108631494,0.063,Sunday,Work
2021-05-24,168.072,34.70221026896846,1.742186458,0.063,Monday,Work
2021-05-25,172.456,36.94325810264559,0.006135574,0.063,Tuesday,Work
2021-05-26,173.118,39.63850853662541,0.780594999,0.063,Wednesday,Work
2021-05-27,181.87,38.34195749322218,0.66182667,0.063,Thursday,Work
2021-05-28,196.359,38.76393519647241,1.101123687,0.063,Friday,Work
2021-05-29,203.429,38.916215030000686,0.37360626,0.063,Saturday,Work
2021-05-30,201.494,38.58872464232039,1.740059786,0.063,Sunday,Work
2021-05-31,204.241,37.86755287133257,0.085079752,0.063,Monday,Work
2021-06-01,199.615,37.86995120747665,3.326223175,0.063,Tuesday,Work
2021-06-02,194.267,37.36866902042048,1.045618268,0.063,Wednesday,Work
2021-06-03,172.229,34.33715521901301,9.37418617,0.063,Thursday,Work
2021-06-04,174.788,35.196381827880934,10.79583116,0.063,Friday,Work
2021-06-05,175.528,35.35980840071615,10.26347407,0.063,Saturday,Work
2021-06-06,173.891,35.76444370596639,8.152731554,0.063,Sunday,Work
2021-06-07,181.209,36.33468401831367,1.335122925,0.063,Monday,Work
2021-06-08,186.715,37.426241838514855,1.70670977,0.063,Tuesday,Work
2021-06-09,187.408,36.53666333644564,1.807654118,0.063,Wednesday,Work
2021-06-10,182.663,34.406569944777026,1.434331293,0.063,Thursday,Work
2021-06-11,173.052,32.651072947474425,6.299447662,0.063,Friday,Work
2021-06-12,170.794,33.95229340501953,1.017620647,0.063,Saturday,Work
2021-06-13,170.446,33.631889147400244,3.112031454,0.063,Sunday,Work
2021-06-14,175.092,32.74636673836093,3.420452713,0.063,Monday,Work
2021-06-15,179.768,34.51485345336031,0.923940336,0.063,Tuesday,Work
2021-06-16,185.825,35.42438317774564,0.104745572,0.063,Wednesday,Work
2021-06-17,182.413,34.61367398404589,1.159744256,0.063,Thursday,Work
2021-06-18,184.79,33.853801779766066,2.038473002,0.063,Friday,Work
2021-06-19,186.644,35.05838451289192,0.693086668,0.063,Saturday,Work
2021-06-20,187.759,35.767546048872475,0.625019136,0.063,Sunday,Work
2021-06-21,198.248,37.20304776588992,0.000603346,0.063,Monday,Work
2021-06-22,203.296,35.949331589394234,0.058368965,0.063,Tuesday,Work
2021-06-23,197.393,34.37038936272306,2.511309222,0.063,Wednesday,Work
2021-06-24,189.193,33.8146039649726,11.18121429,0.063,Thursday,Work
2021-06-25,192.276,35.39975780541213,1.680765792,0.063,Friday,Work
2021-06-26,195.282,34.53070833349973,0.609299118,0.063,Saturday,Work
2021-06-27,177.235,32.24142172584005,9.009264392,0.063,Sunday,Work
2021-06-28,179.624,33.97608934532393,5.308430105,0.063,Monday,Work
2021-06-29,195.254,34.93378784874657,0.152416122,0.063,Tuesday,Work
2021-06-30,199.25,36.20276702889374,0.418997323,0.063,Wednesday,Work
2021-07-01,191.109,33.55093413528883,8.688325431,0.056,Thursday,Work
2021-07-02,179.588,32.1865303835292,5.98146818,0.056,Friday,Work
2021-07-03,175.877,34.129217744761256,9.302846387,0.056,Saturday,Work
2021-07-04,172.499,34.89564592520472,3.969393144,0.056,Sunday,Work
2021-07-05,172.286,34.81917025531904,11.13586289,0.056,Monday,Work
2021-07-06,183.705,34.924183761028004,2.585737057,0.056,Tuesday,Work
2021-07-07,182.438,35.162738298965714,4.328907484,0.056,Wednesday,Work
2021-07-08,174.211,32.282279511285324,17.15368514,0.056,Thursday,Work
2021-07-09,170.263,33.111827480135524,6.191568603,0.056,Friday,Work
2021-07-10,166.147,32.642593693406184,11.32280984,0.056,Saturday,Work
2021-07-11,160.768,30.420966709688464,7.572743684,0.056,Sunday,Work
2021-07-12,163.68,30.96269938791005,10.0224756,0.056,Monday,Work
2021-07-13,164.361,29.89318363753775,8.373596756,0.056,Tuesday,Work
2021-07-14,159.522,30.80252080913622,11.14305547,0.056,Wednesday,Work
2021-07-15,154.06,30.73607162352081,14.13138381,0.056,Thursday,Work
2021-07-16,160.034,31.894179762447205,9.223933005,0.056,Friday,Work
2021-07-17,162.907,32.69228352696674,8.537265663,0.056,Saturday,Work
2021-07-18,157.832,31.879434591139592,10.61821175,0.056,Sunday,Work
2021-07-19,161.689,33.08748714162098,5.223177304,0.056,Monday,Work
2021-07-20,163.937,33.12490162743189,3.213963588,0.056,Tuesday,Bakrid / Eid al Adha
2021-07-21,156.614,28.85460011402421,7.844429078,0.056,Wednesday,Work
2021-07-22,141.906,27.10996798119256,20.5409375,0.056,Thursday,Work
2021-07-23,148.515,31.53364530734597,12.29241676,0.056,Friday,Work
2021-07-24,159.773,33.4509174734046,4.751295291,0.056,Saturday,Work
2021-07-25,168.862,34.0728171143302,0.400946533,0.056,Sunday,Work
2021-07-26,175.768,34.18081308453948,4.925548508,0.056,Monday,Work
2021-07-27,186.702,34.05785670439572,0.285494041,0.056,Tuesday,Work
2021-07-28,192.372,34.349050540910035,0.304253053,0.056,Wednesday,Work
2021-07-29,194.669,32.52798209558468,1.000587725,0.056,Thursday,Work
2021-07-30,196.297,33.28113094403697,0.603933124,0.056,Friday,Work
2021-07-31,196.598,32.92098117252309,0.843046754,0.056,Saturday,Work
2021-08-01,194.365,34.13505014778369,0.252102365,0.053,Sunday,Work
2021-08-02,205.86,34.65860395113155,0.129710417,0.053,Monday,Work
2021-08-03,209.53,34.76087724784522,0.700557062,0.053,Tuesday,Work
2021-08-04,213.805,35.30993422435802,0.106716417,0.053,Wednesday,Work
2021-08-05,216.414,34.99239059298238,0.368045076,0.053,Thursday,Work
2021-08-06,216.551,34.99250480464907,1.400307715,0.053,Friday,Work
2021-08-07,219.126,35.604261884546105,0.827443267,0.053,Saturday,Work
2021-08-08,214.649,35.230983302379585,2.424738371,0.053,Sunday,Work
2021-08-09,216.895,35.06789058738908,1.87789575,0.053,Monday,Work
2021-08-10,201.205,34.24718005971899,10.26216697,0.053,Tuesday,Work
2021-08-11,206.138,35.34799917768837,7.868713552,0.053,Wednesday,Work
2021-08-12,212.175,34.579835161686255,1.088197098,0.053,Thursday,Work
2021-08-13,204.334,33.3046611777977,9.171784017,0.053,Friday,Work
2021-08-14,194.17,33.31915609571862,8.1973279,0.053,Saturday,Work
2021-08-15,187.23,32.242502186668915,7.556267255,0.053,Sunday,Independence Day
2021-08-16,185.127,30.07980244687123,19.07943443,0.053,Monday,Work
2021-08-17,180.747,30.36745128452823,4.503033629,0.053,Tuesday,Work
2021-08-18,188.635,31.78486536911229,3.579843577,0.053,Wednesday,Work
2021-08-19,195.48,32.274248309801344,4.24887186,0.053,Thursday,Muharram
2021-08-20,195.818,30.78458471952323,7.892911111,0.053,Friday,Work
2021-08-21,187.833,30.567611227229705,3.187772674,0.053,Saturday,Work
2021-08-22,182.362,32.946053324218255,14.57732684,0.053,Sunday,Work
2021-08-23,189.102,33.43713159612717,2.001987433,0.053,Monday,Work
2021-08-24,196.352,33.96965050653738,3.450418653,0.053,Tuesday,Work
2021-08-25,194.0,34.197146652597695,4.700797812,0.053,Wednesday,Work
2021-08-26,191.047,33.45450255743216,15.35201005,0.053,Thursday,Work
2021-08-27,191.653,31.98004318967655,2.873020261,0.053,Friday,Work
2021-08-28,177.747,29.74331763837361,7.286474715,0.053,Saturday,Work
2021-08-29,171.842,30.83983469553438,5.480477948,0.053,Sunday,Work
2021-08-30,173.301,29.603358517279823,13.91196362,0.053,Monday,Janmashtami
2021-08-31,178.18,31.1004974910357,8.769966543,0.053,Tuesday,Work
2021-09-01,181.449,31.567121222293952,4.705171827,0.043,Wednesday,Work
2021-09-02,179.98,31.965575653940853,6.053873477,0.043,Thursday,Work
2021-09-03,177.12,31.939433557732897,7.317759274,0.043,Friday,Work
2021-09-04,178.585,31.69154756186464,8.09314671,0.043,Saturday,Work
2021-09-05,172.05,31.790440976404675,5.801843424,0.043,Sunday,Work
2021-09-06,165.625,28.81800353723557,18.32445109,0.043,Monday,Work
2021-09-07,168.725,31.16296469625044,27.4942634,0.043,Tuesday,Work
2021-09-08,176.778,32.62434479118119,6.912775749,0.043,Wednesday,Work
2021-09-09,186.519,33.77735433318225,1.295239702,0.043,Thursday,Work
2021-09-10,186.586,31.95563766062981,1.052711682,0.043,Friday,Work
2021-09-11,183.608,32.01907711615564,4.143761176,0.043,Saturday,Work
2021-09-12,187.64,31.912261276843243,1.757706651,0.043,Sunday,Work
2021-09-13,194.055,32.75652180664536,3.877608667,0.043,Monday,Work
2021-09-14,198.789,33.20817251666947,1.283035546,0.043,Tuesday,Work
2021-09-15,205.149,33.63234268146299,2.037789789,0.043,Wednesday,Work
2021-09-16,211.795,34.20823748933532,0.711215336,0.043,Thursday,Work
2021-09-17,212.37,34.64841150685628,0.522375069,0.043,Friday,Work
2021-09-18,210.901,34.39101494013275,3.417818811,0.043,Saturday,Work
2021-09-19,204.992,34.08266591053062,4.966321565,0.043,Sunday,Work
2021-09-20,201.816,33.466798421062194,6.650307575,0.043,Monday,Work
2021-09-21,205.745,33.03442696125174,6.513452865,0.043,Tuesday,Work
2021-09-22,197.145,32.63504627647311,6.334989603,0.043,Wednesday,Work
2021-09-23,198.593,31.612288295770703,3.393359108,0.043,Thursday,Work
2021-09-24,196.755,33.09186165165674,3.04868897,0.043,Friday,Work
2021-09-25,194.623,33.57656286899479,3.984324506,0.043,Saturday,Work
2021-09-26,182.787,31.4459673132261,13.61174328,0.043,Sunday,Work
2021-09-27,164.348,29.30626788483171,53.31115816,0.043,Monday,Work
2021-09-28,181.967,31.2751097683592,18.43729768,0.043,Tuesday,Work
2021-09-29,187.749,32.89759549310681,5.483573184,0.043,Wednesday,Work
2021-09-30,189.445,32.42741936022997,4.780110993,0.043,Thursday,Work
2021-10-01,189.609,33.36232885799094,4.908916888,0.045,Friday,Work
2021-10-02,188.136,33.344895526977226,0.621775736,0.045,Saturday,Work
2021-10-03,191.059,33.63629161089405,1.329073761,0.045,Sunday,Work
2021-10-04,197.942,33.93069126996911,1.309799566,0.045,Monday,Work
2021-10-05,195.654,32.92670713825854,3.799605368,0.045,Tuesday,Work
2021-10-06,182.785,32.25185556690083,14.38936734,0.045,Wednesday,Work
2021-10-07,182.204,33.440134092474786,5.299159672,0.045,Thursday,Work
2021-10-08,182.879,33.63001532218749,7.187369975,0.045,Friday,Work
2021-10-09,176.058,33.38755145550806,9.571193439,0.045,Saturday,Ganesh Chaturthi
2021-10-10,176.61,33.613610532864,5.169965781,0.045,Sunday,Work
2021-10-11,183.894,33.63649211549505,1.615894851,0.045,Monday,Work
2021-10-12,186.138,33.42385805819773,0.354037606,0.045,Tuesday,Work
2021-10-13,187.354,33.69120597297467,2.863680501,0.045,Wednesday,Maha Ashtami
2021-10-14,191.877,33.62080078785224,2.26991837,0.045,Thursday,Work
2021-10-15,185.529,32.49204159240772,1.393429883,0.045,Friday,Vijaya Dashami
2021-10-16,182.026,32.276401136097064,7.839525607,0.045,Saturday,Work
2021-10-17,183.237,32.28641748077492,9.030053635,0.045,Sunday,Work
2021-10-18,191.894,33.08732819145256,3.218785644,0.045,Monday,Work
2021-10-19,202.311,33.6975044793523,0.448139027,0.045,Tuesday,Eid e Milad
2021-10-20,201.652,33.27137853135081,0.797180244,0.045,Wednesday,Work
2021-10-21,198.723,33.52509877564461,4.37230226,0.045,Thursday,Work
2021-10-22,199.248,33.47951137230448,1.742185675,0.045,Friday,Work
2021-10-23,197.801,33.01016603190298,2.736234936,0.045,Saturday,Work
2021-10-24,182.71,31.91790423052617,6.870820989,0.045,Sunday,Work
2021-10-25,187.497,32.06078437803555,1.78239641,0.045,Monday,Work
2021-10-26,190.234,32.311448432579574,0.061788603,0.045,Tuesday,Work
2021-10-27,194.878,32.60939100232789,0.008244464,0.045,Wednesday,Work
2021-10-28,196.151,30.900953874207072,0.07093014,0.045,Thursday,Work
2021-10-29,184.971,30.05981307418796,1.818805999,0.045,Friday,Work
2021-10-30,176.119,31.333515115439173,15.20656097,0.045,Saturday,Work
2021-10-31,172.122,31.60281654645816,5.195650796,0.045,Sunday,Work
2021-11-01,167.158,29.52286413657773,7.767523023,0.049,Monday,Work
2021-11-02,163.573,28.36260973765556,15.3036563,0.049,Tuesday,Work
2021-11-03,160.907,29.16466258352682,6.26706179,0.049,Wednesday,Maha Shivaratri
2021-11-04,151.037,28.90396890053269,7.336057657,0.049,Thursday,Work
2021-11-05,156.208,29.72537741124295,2.282978144,0.049,Friday,Work
2021-11-06,162.615,29.97032652201748,1.312883962,0.049,Saturday,Work
2021-11-07,159.975,28.553322363794727,13.59232498,0.049,Sunday,Work
2021-11-08,162.986,29.5428367124236,5.643664206,0.049,Monday,Work
2021-11-09,166.005,29.214149381983933,0.619734136,0.049,Tuesday,Work
2021-11-10,168.607,29.03263306357823,1.478259035,0.049,Wednesday,Work
2021-11-11,153.563,26.54858737148072,13.95680403,0.049,Thursday,Work
2021-11-12,150.872,27.65405605364685,26.79839949,0.049,Friday,Work
2021-11-13,151.693,29.54493528988029,17.53873789,0.049,Saturday,Work
2021-11-14,152.052,30.248230230912647,7.844069765,0.049,Sunday,Work
2021-11-15,156.769,30.597388114659186,7.773890347,0.049,Monday,Work
2021-11-16,156.749,30.65191868203502,10.39270771,0.049,Tuesday,Work
2021-11-17,155.024,30.511906875462287,4.351870975,0.049,Wednesday,Work
2021-11-18,148.907,27.769763902550743,11.79890666,0.049,Thursday,Work
2021-11-19,141.222,26.872239291639964,35.20558696,0.049,Friday,Work
2021-11-20,142.975,29.40798835890859,14.70485571,0.049,Saturday,Work
2021-11-21,140.158,30.133665876444383,8.928074582,0.049,Sunday,Work
2021-11-22,147.784,31.552489681462376,5.548588971,0.049,Monday,Work
2021-11-23,154.243,32.01297490615745,4.470166591,0.049,Tuesday,Work
2021-11-24,154.966,31.63265021015713,2.22747177,0.049,Wednesday,Work
2021-11-25,155.437,30.77323226291567,1.584226701,0.049,Thursday,Work
2021-11-26,155.452,30.84676025781616,0.132199052,0.049,Friday,Work
2021-11-27,153.21,29.045493433899743,0.903475882,0.049,Saturday,Work
2021-11-28,143.128,27.30221844819361,6.900653802,0.049,Sunday,Work
2021-11-29,142.25,28.455202938268588,17.55119222,0.049,Monday,Work
2021-11-30,143.703,29.66296139461313,7.704734734,0.049,Tuesday,Work
2021-12-01,144.974,29.366280229004506,1.659701822,0.057,Wednesday,Work
2021-12-02,148.086,30.22641880269132,0.0,0.057,Thursday,Work
2021-12-03,148.716,28.90781248646202,0.0,0.057,Friday,Work
2021-12-04,150.157,30.41107800944749,0.779314943,0.057,Saturday,Work
2021-12-05,152.179,31.290694890315493,0.841401816,0.057,Sunday,Work
2021-12-06,162.468,31.181191893445348,0.001913015,0.057,Monday,Work
2021-12-07,165.653,31.224291075262634,0.0,0.057,Tuesday,Work
2021-12-08,165.617,30.45658097196312,0.023213842,0.057,Wednesday,Work
2021-12-09,160.45,28.572852335695107,1.084095647,0.057,Thursday,Work
2021-12-10,158.9,30.326006274159543,1.974654059,0.057,Friday,Work
2021-12-11,157.802,30.598320707752904,0.522614859,0.057,Saturday,Work
2021-12-12,158.182,30.12491284851562,2.035632003,0.057,Sunday,Work
2021-12-13,162.096,29.17511389928513,0.271610375,0.057,Monday,Work
2021-12-14,164.72,29.300484281963133,2.439267985,0.057,Tuesday,Work
2021-12-15,166.913,28.62266830756846,0.094627041,0.057,Wednesday,Work
2021-12-16,166.863,29.042275454675835,0.0,0.057,Thursday,Work
2021-12-17,166.168,28.892846839645404,0.0,0.057,Friday,Work
2021-12-18,163.312,28.91769178292073,0.0,0.057,Saturday,Work
2021-12-19,160.354,29.012490280516104,0.0,0.057,Sunday,Work
2021-12-20,165.721,28.957947084897302,0.0,0.057,Monday,Work
